Data,Cidade,Temperatura_C,Pressao_hPa,Umidade_Perc,Precipitacao_mm
2021-03-21,Ponta Porã,23.9,1016.9,0,2.4
2021-03-21,Aquidauana,26.8,1014.0,0,3.0
2021-03-22,Campo Grande,27.0,1013.2,0,0.0
2021-03-22,Dourados,27.4,1014.2,0,0.5
2021-03-22,Três Lagoas,28.9,1014.0,0,0.1
2021-03-22,Corumbá,26.8,1012.2,0,8.0
2021-03-22,Ponta Porã,24.4,1016.5,0,7.2
2021-03-22,Aquidauana,27.7,1013.0,0,0.9
2021-03-23,Campo Grande,24.4,1014.1,0,1.2
2021-03-23,Dourados,27.4,1013.7,0,0.1
2021-03-23,Três Lagoas,28.6,1014.0,0,0.0
2021-03-23,Corumbá,26.2,1012.7,0,5.5
2021-03-23,Ponta Porã,25.3,1015.2,0,0.3
2021-03-23,Aquidauana,26.8,1013.0,0,0.2
2021-03-24,Campo Grande,25.8,1013.3,0,0.2
2021-03-24,Dourados,27.7,1013.4,0,0.0
2021-03-24,Três Lagoas,29.9,1013.5,0,0.0
2021-03-24,Corumbá,26.8,1011.9,0,0.1
2021-03-24,Ponta Porã,25.4,1015.3,0,0.5
2021-03-24,Aquidauana,27.4,1012.7,0,0.0
2021-03-25,Campo Grande,26.5,1012.8,0,0.0
2021-03-25,Dourados,28.5,1012.5,0,0.0
2021-03-25,Três Lagoas,30.2,1013.2,0,0.1
2021-03-25,Corumbá,28.0,1011.3,0,0.0
2021-03-25,Ponta Porã,26.0,1014.4,0,0.3
2021-03-25,Aquidauana,27.7,1012.1,0,0.1
2021-03-26,Campo Grande,26.1,1012.3,0,0.0
2021-03-26,Dourados,29.0,1011.8,0,0.0
2021-03-26,Três Lagoas,30.2,1012.6,0,0.1
2021-03-26,Corumbá,28.7,1010.4,0,0.0
2021-03-26,Ponta Porã,26.7,1013.6,0,0.0
2021-03-26,Aquidauana,27.5,1011.3,0,0.0
2021-03-27,Campo Grande,25.9,1012.2,0,0.0
2021-03-27,Dourados,28.3,1011.4,0,0.0
2021-03-27,Três Lagoas,29.9,1012.0,0,0.1
2021-03-27,Corumbá,29.0,1010.2,0,0.1
2021-03-27,Ponta Porã,25.9,1012.6,0,0.0
2021-03-27,Aquidauana,27.0,1011.1,0,0.0
2021-03-28,Campo Grande,25.9,1012.3,0,0.0
2021-03-28,Dourados,26.6,1012.3,0,0.0
2021-03-28,Três Lagoas,29.7,1011.9,0,0.1
2021-03-28,Corumbá,25.5,1012.4,0,0.0
2021-03-28,Ponta Porã,23.0,1013.9,0,3.5
2021-03-28,Aquidauana,26.5,1011.9,0,0.0
2021-03-29,Campo Grande,25.3,1013.1,0,0.5
2021-03-29,Dourados,25.4,1013.5,0,0.4
2021-03-29,Três Lagoas,29.5,1011.9,0,0.0
2021-03-29,Corumbá,26.3,1012.5,0,0.0
2021-03-29,Ponta Porã,22.2,1014.7,0,0.2
2021-03-29,Aquidauana,26.4,1012.5,0,0.0
2021-03-30,Campo Grande,24.7,1012.2,0,0.3
2021-03-30,Dourados,23.5,1013.2,0,1.6
2021-03-30,Três Lagoas,28.1,1011.6,0,0.1
2021-03-30,Corumbá,26.7,1011.5,0,0.3
2021-03-30,Ponta Porã,20.7,1014.1,0,0.2
2021-03-30,Aquidauana,25.6,1012.1,0,0.0
2021-03-31,Campo Grande,23.6,1010.8,0,0.3
2021-03-31,Dourados,23.4,1011.8,0,0.0
2021-03-31,Três Lagoas,26.1,1010.6,0,0.4
2021-03-31,Corumbá,27.1,1009.7,0,0.0
2021-03-31,Ponta Porã,20.7,1012.3,0,0.0
2021-03-31,Aquidauana,25.4,1010.4,0,0.0
2021-04-01,Campo Grande,24.4,1010.4,0,0.0
2021-04-01,Dourados,23.2,1011.3,0,0.0
2021-04-01,Três Lagoas,26.4,1010.7,0,0.0
2021-04-01,Corumbá,26.7,1009.0,0,0.0
2021-04-01,Ponta Porã,21.6,1011.7,0,0.0
2021-04-01,Aquidauana,25.9,1009.7,0,0.0
2021-04-02,Campo Grande,26.0,1012.1,0,0.8
2021-04-02,Dourados,24.5,1013.3,0,0.0
2021-04-02,Três Lagoas,26.3,1013.9,0,0.0
2021-04-02,Corumbá,27.6,1010.9,0,0.2
2021-04-02,Ponta Porã,22.8,1013.8,0,0.2
2021-04-02,Aquidauana,26.5,1011.7,0,0.0
2021-04-03,Campo Grande,27.2,1012.9,0,0.1
2021-04-03,Dourados,26.0,1014.2,0,0.1
2021-04-03,Três Lagoas,26.5,1014.9,0,0.0
2021-04-03,Corumbá,28.5,1011.3,0,0.0
2021-04-03,Ponta Porã,24.4,1014.7,0,0.1
2021-04-03,Aquidauana,27.0,1012.6,0,0.0
2021-04-04,Campo Grande,27.0,1012.7,0,0.0
2021-04-04,Dourados,26.4,1014.0,0,0.0
2021-04-04,Três Lagoas,26.2,1014.6,0,0.0
2021-04-04,Corumbá,28.9,1010.7,0,2.7
2021-04-04,Ponta Porã,25.2,1014.4,0,0.2
2021-04-04,Aquidauana,27.9,1011.9,0,0.0
2021-04-05,Campo Grande,25.8,1012.3,0,0.0
2021-04-05,Dourados,26.1,1013.5,0,0.0
2021-04-05,Três Lagoas,26.6,1013.8,0,0.0
2021-04-05,Corumbá,29.0,1009.8,0,0.4
2021-04-05,Ponta Porã,25.4,1013.4,0,0.0
2021-04-05,Aquidauana,28.3,1010.8,0,0.0
2021-04-06,Campo Grande,27.3,1011.5,0,0.0
2021-04-06,Dourados,25.6,1013.5,0,0.0
2021-04-06,Três Lagoas,25.8,1013.2,0,0.6
2021-04-06,Corumbá,26.6,1010.5,0,7.2
2021-04-06,Ponta Porã,25.1,1013.4,0,0.1
2021-04-06,Aquidauana,27.9,1011.0,0,0.0
2021-04-07,Campo Grande,25.3,1012.9,0,1.8
2021-04-07,Dourados,26.2,1013.5,0,0.0
2021-04-07,Três Lagoas,24.6,1014.9,0,0.0
2021-04-07,Corumbá,26.3,1011.1,0,5.7
2021-04-07,Ponta Porã,24.3,1014.6,0,0.0
2021-04-07,Aquidauana,25.8,1012.0,0,0.6
2021-04-08,Campo Grande,26.8,1012.7,0,0.0
2021-04-08,Dourados,26.9,1013.9,0,0.0
2021-04-08,Três Lagoas,26.9,1015.5,0,0.2
2021-04-08,Corumbá,28.6,1010.5,0,0.2
2021-04-08,Ponta Porã,24.6,1015.3,0,0.0
2021-04-08,Aquidauana,27.5,1011.9,0,0.0
2021-04-09,Campo Grande,26.7,1013.9,0,0.0
2021-04-09,Dourados,25.9,1013.3,0,0.0
2021-04-09,Três Lagoas,27.1,1016.6,0,0.0
2021-04-09,Corumbá,28.1,1011.3,0,1.3
2021-04-09,Ponta Porã,25.6,1015.8,0,0.0
2021-04-09,Aquidauana,27.6,1013.0,0,1.4
2021-04-10,Campo Grande,26.5,1012.4,0,0.0
2021-04-10,Dourados,25.8,1012.8,0,0.0
2021-04-10,Três Lagoas,26.6,1014.5,0,0.0
2021-04-10,Corumbá,28.6,1009.9,0,0.6
2021-04-10,Ponta Porã,25.6,1013.7,0,0.0
2021-04-10,Aquidauana,27.6,1011.4,0,0.0
2021-04-11,Campo Grande,26.7,1012.5,0,0.4
2021-04-11,Dourados,26.7,1012.7,0,0.4
2021-04-11,Três Lagoas,27.3,1014.0,0,0.0
2021-04-11,Corumbá,28.3,1011.1,0,3.0
2021-04-11,Ponta Porã,25.2,1014.5,0,0.3
2021-04-11,Aquidauana,27.2,1012.0,0,0.0
2021-04-12,Campo Grande,24.7,1014.3,0,0.2
2021-04-12,Dourados,25.7,1014.6,0,0.9
2021-04-12,Três Lagoas,27.5,1014.2,0,0.0
2021-04-12,Corumbá,21.7,1015.2,0,1.9
2021-04-12,Ponta Porã,21.6,1016.8,0,2.6
2021-04-12,Aquidauana,26.4,1013.8,0,1.2
2021-04-13,Campo Grande,24.0,1015.3,0,0.8
2021-04-13,Dourados,25.2,1015.9,0,0.0
2021-04-13,Três Lagoas,27.2,1014.9,0,0.0
2021-04-13,Corumbá,25.5,1014.6,0,0.0
2021-04-13,Ponta Porã,23.1,1017.7,0,0.0
2021-04-13,Aquidauana,26.2,1014.8,0,0.1
2021-04-14,Campo Grande,25.0,1013.5,0,3.6
2021-04-14,Dourados,25.2,1014.6,0,4.2
2021-04-14,Três Lagoas,25.9,1015.2,0,0.0
2021-04-14,Corumbá,27.1,1011.4,0,0.0
2021-04-14,Ponta Porã,23.6,1016.1,0,8.1
2021-04-14,Aquidauana,26.6,1012.7,0,0.8
2021-04-15,Campo Grande,25.6,1012.4,0,0.1
2021-04-15,Dourados,25.7,1013.7,0,0.0
2021-04-15,Três Lagoas,26.3,1014.1,0,0.0
2021-04-15,Corumbá,27.4,1010.4,0,0.2
2021-04-15,Ponta Porã,24.0,1014.9,0,0.1
2021-04-15,Aquidauana,27.6,1011.5,0,0.0
2021-04-16,Campo Grande,23.4,1012.1,0,1.4
2021-04-16,Dourados,24.9,1012.9,0,2.7
2021-04-16,Três Lagoas,25.1,1013.2,0,0.0
2021-04-16,Corumbá,28.5,1009.3,0,0.3
2021-04-16,Ponta Porã,21.2,1014.5,0,3.0
2021-04-16,Aquidauana,25.9,1011.7,0,0.0
2021-04-17,Campo Grande,22.1,1012.5,0,3.1
2021-04-17,Dourados,23.9,1012.8,0,4.4
2021-04-17,Três Lagoas,23.5,1013.2,0,1.7
2021-04-17,Corumbá,26.2,1010.7,0,3.6
2021-04-17,Ponta Porã,21.8,1014.1,0,13.0
2021-04-17,Aquidauana,24.8,1011.8,0,3.7
2021-04-18,Campo Grande,23.0,1012.5,0,0.0
2021-04-18,Dourados,23.6,1012.9,0,0.3
2021-04-18,Três Lagoas,24.8,1012.9,0,0.5
2021-04-18,Corumbá,26.2,1011.0,0,5.2
2021-04-18,Ponta Porã,21.7,1014.4,0,0.4
2021-04-18,Aquidauana,24.6,1011.9,0,0.0
2021-04-19,Campo Grande,23.8,1013.2,0,0.2
2021-04-19,Dourados,23.9,1014.1,0,0.0
2021-04-19,Três Lagoas,24.6,1014.4,0,0.0
2021-04-19,Corumbá,26.0,1011.5,0,1.5
2021-04-19,Ponta Porã,22.1,1015.4,0,0.0
2021-04-19,Aquidauana,24.9,1012.5,0,0.0
2021-04-20,Campo Grande,24.2,1013.7,0,0.0
2021-04-20,Dourados,23.7,1015.0,0,0.0
2021-04-20,Três Lagoas,24.1,1015.7,0,0.0
2021-04-20,Corumbá,27.0,1011.5,0,0.0
2021-04-20,Ponta Porã,21.6,1016.2,0,0.0
2021-04-20,Aquidauana,25.1,1012.8,0,0.0
2021-04-21,Campo Grande,23.2,1013.6,0,0.0
2021-04-21,Dourados,23.3,1014.9,0,0.0
2021-04-21,Três Lagoas,24.3,1015.4,0,0.0
2021-04-21,Corumbá,27.9,1010.8,0,0.0
2021-04-21,Ponta Porã,21.2,1015.7,0,0.0
2021-04-21,Aquidauana,24.9,1012.3,0,0.0
2021-04-22,Campo Grande,23.6,1013.2,0,0.0
2021-04-22,Dourados,23.0,1014.7,0,0.0
2021-04-22,Três Lagoas,23.4,1015.3,0,0.0
2021-04-22,Corumbá,28.3,1010.1,0,0.0
2021-04-22,Ponta Porã,21.5,1014.9,0,0.0
2021-04-22,Aquidauana,25.0,1012.0,0,0.0
2021-04-23,Campo Grande,23.9,1012.8,0,0.0
2021-04-23,Dourados,23.1,1014.1,0,0.0
2021-04-23,Três Lagoas,23.9,1015.1,0,0.0
2021-04-23,Corumbá,28.2,1010.0,0,0.0
2021-04-23,Ponta Porã,21.7,1014.5,0,0.0
2021-04-23,Aquidauana,25.9,1011.3,0,0.0
2021-04-24,Campo Grande,24.4,1012.2,0,0.0
2021-04-24,Dourados,22.4,1013.5,0,1.4
2021-04-24,Três Lagoas,24.6,1013.5,0,0.0
2021-04-24,Corumbá,27.9,1010.0,0,0.4
2021-04-24,Ponta Porã,21.9,1013.8,0,3.6
2021-04-24,Aquidauana,25.2,1011.4,0,0.0
2021-04-25,Campo Grande,21.2,1014.2,0,2.7
2021-04-25,Dourados,20.9,1013.9,0,22.3
2021-04-25,Três Lagoas,25.2,1013.0,0,0.0
2021-04-25,Corumbá,22.3,1013.4,0,7.3
2021-04-25,Ponta Porã,18.4,1015.3,0,8.2
2021-04-25,Aquidauana,22.2,1012.8,0,34.3
2021-04-26,Campo Grande,20.7,1014.7,0,0.0
2021-04-26,Dourados,20.1,1015.8,0,0.0
2021-04-26,Três Lagoas,24.7,1013.7,0,0.1
2021-04-26,Corumbá,23.4,1014.2,0,0.0
2021-04-26,Ponta Porã,17.4,1016.9,0,0.0
2021-04-26,Aquidauana,22.1,1014.5,0,0.0
2021-04-27,Campo Grande,20.0,1015.6,0,0.0
2021-04-27,Dourados,19.2,1016.6,0,0.0
2021-04-27,Três Lagoas,23.4,1014.8,0,0.0
2021-04-27,Corumbá,23.7,1014.1,0,0.0
2021-04-27,Ponta Porã,16.4,1017.4,0,0.0
2021-04-27,Aquidauana,21.3,1015.0,0,0.0
2021-04-28,Campo Grande,20.3,1016.3,0,0.0
2021-04-28,Dourados,19.0,1017.6,0,0.0
2021-04-28,Três Lagoas,22.4,1016.1,0,0.0
2021-04-28,Corumbá,22.9,1015.2,0,0.0
2021-04-28,Ponta Porã,17.0,1018.4,0,0.0
2021-04-28,Aquidauana,21.1,1015.8,0,0.0
2021-04-29,Campo Grande,21.3,1017.4,0,0.0
2021-04-29,Dourados,19.9,1018.9,0,0.0
2021-04-29,Três Lagoas,22.3,1018.2,0,0.0
2021-04-29,Corumbá,22.8,1016.4,0,0.0
2021-04-29,Ponta Porã,18.0,1019.6,0,0.0
2021-04-29,Aquidauana,21.1,1017.1,0,0.0
2021-04-30,Campo Grande,21.4,1017.0,0,0.0
2021-04-30,Dourados,20.7,1018.8,0,0.0
2021-04-30,Três Lagoas,22.2,1018.6,0,0.0
2021-04-30,Corumbá,23.3,1014.6,0,0.0
2021-04-30,Ponta Porã,18.7,1018.9,0,0.0
2021-04-30,Aquidauana,22.4,1015.9,0,0.0
2021-05-01,Campo Grande,23.6,1015.2,0,0.0
2021-05-01,Dourados,22.0,1017.0,0,0.0
2021-05-01,Três Lagoas,25.0,1017.0,0,0.2
2021-05-01,Corumbá,26.9,1012.7,0,0.0
2021-05-01,Ponta Porã,20.2,1017.5,0,0.0
2021-05-01,Aquidauana,23.7,1014.6,0,0.0
2021-05-02,Campo Grande,24.0,1015.1,0,2.3
2021-05-02,Dourados,24.4,1015.8,0,0.0
2021-05-02,Três Lagoas,26.7,1016.9,0,0.0
2021-05-02,Corumbá,28.1,1012.0,0,0.0
2021-05-02,Ponta Porã,22.1,1016.7,0,0.2
2021-05-02,Aquidauana,25.4,1014.2,0,0.0
2021-05-03,Campo Grande,25.5,1013.9,0,0.0
2021-05-03,Dourados,25.5,1014.7,0,0.0
2021-05-03,Três Lagoas,25.5,1016.3,0,0.0
2021-05-03,Corumbá,29.0,1011.1,0,0.0
2021-05-03,Ponta Porã,23.5,1015.4,0,0.2
2021-05-03,Aquidauana,26.5,1012.7,0,0.0
2021-05-04,Campo Grande,25.4,1014.7,0,0.0
2021-05-04,Dourados,25.3,1015.3,0,0.0
2021-05-04,Três Lagoas,25.1,1016.4,0,0.0
2021-05-04,Corumbá,29.2,1011.9,0,0.0
2021-05-04,Ponta Porã,23.4,1016.4,0,0.0
2021-05-04,Aquidauana,25.9,1013.6,0,0.0
2021-05-05,Campo Grande,24.6,1014.8,0,0.0
2021-05-05,Dourados,24.1,1015.7,0,0.0
2021-05-05,Três Lagoas,25.0,1015.6,0,0.0
2021-05-05,Corumbá,20.5,1015.7,0,0.2
2021-05-05,Ponta Porã,21.5,1017.0,0,0.1
2021-05-05,Aquidauana,24.6,1014.4,0,0.0
2021-05-06,Campo Grande,16.3,1019.6,0,0.0
2021-05-06,Dourados,18.9,1019.2,0,0.4
2021-05-06,Três Lagoas,24.1,1016.3,0,0.0
2021-05-06,Corumbá,14.4,1021.3,0,0.0
2021-05-06,Ponta Porã,13.3,1020.6,0,3.1
2021-05-06,Aquidauana,19.4,1019.0,0,0.0
2021-05-07,Campo Grande,15.8,1020.8,0,0.0
2021-05-07,Dourados,17.7,1021.2,0,0.2
2021-05-07,Três Lagoas,19.9,1019.9,0,0.0
2021-05-07,Corumbá,16.1,1020.8,0,0.0
2021-05-07,Ponta Porã,13.4,1021.4,0,0.0
2021-05-07,Aquidauana,17.2,1020.4,0,0.0
2021-05-08,Campo Grande,21.0,1019.5,0,0.0
2021-05-08,Dourados,19.6,1020.9,0,0.0
2021-05-08,Três Lagoas,22.6,1020.9,0,0.0
2021-05-08,Corumbá,20.8,1018.8,0,0.0
2021-05-08,Ponta Porã,17.2,1021.4,0,0.0
2021-05-08,Aquidauana,19.9,1019.2,0,0.0
2021-05-09,Campo Grande,23.1,1017.8,0,0.0
2021-05-09,Dourados,21.8,1019.4,0,0.0
2021-05-09,Três Lagoas,23.4,1019.7,0,0.0
2021-05-09,Corumbá,24.4,1015.7,0,0.0
2021-05-09,Ponta Porã,19.2,1019.9,0,0.0
2021-05-09,Aquidauana,23.0,1017.0,0,0.0
2021-05-10,Campo Grande,23.4,1017.3,0,0.0
2021-05-10,Dourados,22.9,1018.3,0,0.0
2021-05-10,Três Lagoas,24.4,1018.2,0,0.0
2021-05-10,Corumbá,26.3,1014.7,0,0.0
2021-05-10,Ponta Porã,21.0,1019.2,0,0.0
2021-05-10,Aquidauana,23.8,1016.2,0,0.0
2021-05-11,Campo Grande,23.7,1014.7,0,0.0
2021-05-11,Dourados,22.9,1016.3,0,0.0
2021-05-11,Três Lagoas,25.4,1015.0,0,0.0
2021-05-11,Corumbá,23.5,1014.5,0,0.0
2021-05-11,Ponta Porã,20.0,1016.9,0,1.7
2021-05-11,Aquidauana,24.0,1014.2,0,0.0
2021-05-12,Campo Grande,20.3,1016.9,0,0.0
2021-05-12,Dourados,19.7,1018.1,0,2.4
2021-05-12,Três Lagoas,23.5,1015.9,0,0.2
2021-05-12,Corumbá,18.9,1017.6,0,0.0
2021-05-12,Ponta Porã,14.4,1018.8,0,5.3
2021-05-12,Aquidauana,20.3,1017.0,0,0.0
2021-05-13,Campo Grande,20.1,1017.7,0,0.0
2021-05-13,Dourados,20.3,1018.9,0,0.1
2021-05-13,Três Lagoas,22.0,1018.4,0,0.0
2021-05-13,Corumbá,21.5,1016.5,0,0.0
2021-05-13,Ponta Porã,16.0,1019.5,0,0.1
2021-05-13,Aquidauana,21.0,1017.4,0,0.1
2021-05-14,Campo Grande,22.2,1016.6,0,0.4
2021-05-14,Dourados,20.5,1018.4,0,0.7
2021-05-14,Três Lagoas,22.4,1017.6,0,0.0
2021-05-14,Corumbá,24.6,1014.8,0,0.0
2021-05-14,Ponta Porã,17.4,1018.6,0,2.6
2021-05-14,Aquidauana,22.6,1016.1,0,0.2
2021-05-15,Campo Grande,23.7,1015.6,0,0.2
2021-05-15,Dourados,21.2,1017.4,0,0.2
2021-05-15,Três Lagoas,24.3,1016.8,0,0.0
2021-05-15,Corumbá,25.8,1013.9,0,0.0
2021-05-15,Ponta Porã,19.3,1018.1,0,0.4
2021-05-15,Aquidauana,22.7,1015.6,0,0.0
2021-05-16,Campo Grande,24.8,1015.8,0,0.0
2021-05-16,Dourados,22.4,1017.3,0,0.0
2021-05-16,Três Lagoas,24.4,1017.2,0,0.0
2021-05-16,Corumbá,27.2,1013.5,0,0.0
2021-05-16,Ponta Porã,20.6,1018.4,0,0.0
2021-05-16,Aquidauana,23.9,1015.3,0,0.0
2021-05-17,Campo Grande,24.8,1016.3,0,0.0
2021-05-17,Dourados,23.1,1017.6,0,0.1
2021-05-17,Três Lagoas,23.9,1017.4,0,0.0
2021-05-17,Corumbá,27.4,1014.2,0,0.0
2021-05-17,Ponta Porã,20.6,1018.7,0,0.4
2021-05-17,Aquidauana,24.1,1016.0,0,0.0
2021-05-18,Campo Grande,23.4,1016.1,0,0.0
2021-05-18,Dourados,22.7,1017.0,0,0.0
2021-05-18,Três Lagoas,24.0,1016.3,0,0.0
2021-05-18,Corumbá,26.8,1013.5,0,0.0
2021-05-18,Ponta Porã,20.3,1017.7,0,0.2
2021-05-18,Aquidauana,23.5,1015.2,0,0.0
2021-05-19,Campo Grande,24.2,1013.7,0,0.0
2021-05-19,Dourados,23.2,1014.6,0,0.0
2021-05-19,Três Lagoas,23.2,1015.5,0,0.0
2021-05-19,Corumbá,27.4,1011.0,0,0.0
2021-05-19,Ponta Porã,20.7,1015.4,0,0.0
2021-05-19,Aquidauana,24.2,1012.7,0,0.0
2021-05-20,Campo Grande,24.0,1012.2,0,0.0
2021-05-20,Dourados,24.0,1012.4,0,0.0
2021-05-20,Três Lagoas,24.5,1013.9,0,0.0
2021-05-20,Corumbá,28.0,1009.4,0,0.0
2021-05-20,Ponta Porã,22.1,1013.2,0,0.0
2021-05-20,Aquidauana,24.8,1010.8,0,0.0
2021-05-21,Campo Grande,25.4,1010.0,0,0.0
2021-05-21,Dourados,24.4,1009.6,0,5.7
2021-05-21,Três Lagoas,26.1,1011.7,0,0.0
2021-05-21,Corumbá,28.0,1007.7,0,0.2
2021-05-21,Ponta Porã,23.5,1010.2,0,2.3
2021-05-21,Aquidauana,26.7,1008.6,0,0.2
2021-05-22,Campo Grande,21.8,1011.2,0,16.6
2021-05-22,Dourados,22.9,1011.7,0,11.6
2021-05-22,Três Lagoas,22.2,1012.4,0,4.6
2021-05-22,Corumbá,25.0,1009.9,0,5.5
2021-05-22,Ponta Porã,16.9,1012.4,0,6.0
2021-05-22,Aquidauana,22.3,1011.0,0,26.1
2021-05-23,Campo Grande,16.3,1017.9,0,3.5
2021-05-23,Dourados,18.9,1018.3,0,2.2
2021-05-23,Três Lagoas,19.3,1017.0,0,15.3
2021-05-23,Corumbá,19.6,1016.9,0,0.0
2021-05-23,Ponta Porã,13.7,1019.2,0,0.0
2021-05-23,Aquidauana,18.7,1016.9,0,0.4
2021-05-24,Campo Grande,15.7,1019.4,0,0.0
2021-05-24,Dourados,16.8,1019.9,0,0.0
2021-05-24,Três Lagoas,16.4,1020.1,0,0.0
2021-05-24,Corumbá,19.9,1017.4,0,0.0
2021-05-24,Ponta Porã,13.2,1019.6,0,0.0
2021-05-24,Aquidauana,17.1,1018.5,0,0.0
2021-05-25,Campo Grande,21.2,1017.3,0,0.2
2021-05-25,Dourados,18.7,1018.8,0,0.0
2021-05-25,Três Lagoas,20.3,1019.4,0,0.0
2021-05-25,Corumbá,23.1,1015.3,0,0.1
2021-05-25,Ponta Porã,17.2,1018.9,0,0.0
2021-05-25,Aquidauana,21.1,1016.8,0,0.0
2021-05-26,Campo Grande,23.3,1016.1,0,0.0
2021-05-26,Dourados,20.5,1017.3,0,0.0
2021-05-26,Três Lagoas,23.3,1017.4,0,0.0
2021-05-26,Corumbá,26.3,1014.0,0,0.0
2021-05-26,Ponta Porã,21.2,1017.5,0,0.0
2021-05-26,Aquidauana,24.2,1015.2,0,0.0
2021-05-27,Campo Grande,24.3,1013.4,0,0.0
2021-05-27,Dourados,22.1,1013.9,0,0.1
2021-05-27,Três Lagoas,24.5,1014.6,0,0.0
2021-05-27,Corumbá,27.3,1011.0,0,0.0
2021-05-27,Ponta Porã,23.1,1014.5,0,0.6
2021-05-27,Aquidauana,25.6,1012.2,0,0.0
2021-05-28,Campo Grande,25.0,1009.5,0,0.0
2021-05-28,Dourados,24.8,1008.7,0,0.0
2021-05-28,Três Lagoas,26.8,1010.8,0,0.0
2021-05-28,Corumbá,27.8,1007.2,0,0.0
2021-05-28,Ponta Porã,24.2,1009.5,0,0.0
2021-05-28,Aquidauana,26.4,1008.3,0,0.0
2021-05-29,Campo Grande,24.6,1012.1,0,0.0
2021-05-29,Dourados,25.4,1010.9,0,3.3
2021-05-29,Três Lagoas,27.3,1012.5,0,0.0
2021-05-29,Corumbá,27.8,1009.6,0,0.0
2021-05-29,Ponta Porã,23.6,1012.5,0,1.9
2021-05-29,Aquidauana,25.9,1010.7,0,0.0
2021-05-30,Campo Grande,23.9,1014.2,0,0.1
2021-05-30,Dourados,21.5,1015.8,0,26.8
2021-05-30,Três Lagoas,25.9,1015.0,0,0.0
2021-05-30,Corumbá,25.3,1013.3,0,0.0
2021-05-30,Ponta Porã,18.1,1016.5,0,31.2
2021-05-30,Aquidauana,24.6,1013.8,0,1.1
2021-05-31,Campo Grande,22.1,1016.7,0,8.3
2021-05-31,Dourados,20.7,1017.8,0,13.7
2021-05-31,Três Lagoas,23.2,1018.0,0,0.1
2021-05-31,Corumbá,22.7,1016.1,0,0.0
2021-05-31,Ponta Porã,17.8,1018.6,0,5.8
2021-05-31,Aquidauana,22.3,1016.3,0,2.7
2021-06-01,Campo Grande,21.7,1014.4,0,0.1
2021-06-01,Dourados,21.8,1014.9,0,0.0
2021-06-01,Três Lagoas,23.5,1015.0,0,0.0
2021-06-01,Corumbá,24.2,1012.7,0,0.0
2021-06-01,Ponta Porã,18.8,1015.3,0,0.2
2021-06-01,Aquidauana,22.9,1013.3,0,0.2
2021-06-02,Campo Grande,23.1,1014.2,0,0.0
2021-06-02,Dourados,23.8,1014.1,0,0.0
2021-06-02,Três Lagoas,24.5,1014.9,0,0.0
2021-06-02,Corumbá,26.8,1011.8,0,1.1
2021-06-02,Ponta Porã,21.7,1015.5,0,0.2
2021-06-02,Aquidauana,24.1,1013.2,0,0.0
2021-06-03,Campo Grande,24.6,1015.5,0,0.0
2021-06-03,Dourados,24.3,1016.1,0,0.0
2021-06-03,Três Lagoas,24.8,1017.2,0,0.0
2021-06-03,Corumbá,28.5,1012.9,0,0.0
2021-06-03,Ponta Porã,22.9,1017.2,0,0.0
2021-06-03,Aquidauana,24.6,1014.8,0,0.0
2021-06-04,Campo Grande,25.3,1015.0,0,0.0
2021-06-04,Dourados,25.0,1016.0,0,0.0
2021-06-04,Três Lagoas,24.9,1017.3,0,0.0
2021-06-04,Corumbá,28.7,1012.2,0,0.0
2021-06-04,Ponta Porã,22.2,1016.6,0,0.0
2021-06-04,Aquidauana,25.2,1014.1,0,0.0
2021-06-05,Campo Grande,24.9,1014.1,0,0.0
2021-06-05,Dourados,25.4,1014.4,0,0.0
2021-06-05,Três Lagoas,25.2,1016.5,0,0.0
2021-06-05,Corumbá,28.5,1010.9,0,0.0
2021-06-05,Ponta Porã,23.0,1015.1,0,0.0
2021-06-05,Aquidauana,25.5,1012.9,0,0.0
2021-06-06,Campo Grande,24.9,1013.5,0,0.0
2021-06-06,Dourados,23.7,1014.4,0,1.9
2021-06-06,Três Lagoas,25.3,1015.0,0,0.0
2021-06-06,Corumbá,27.6,1011.6,0,0.0
2021-06-06,Ponta Porã,20.4,1015.5,0,8.1
2021-06-06,Aquidauana,25.2,1012.5,0,0.1
2021-06-07,Campo Grande,23.2,1014.0,0,0.0
2021-06-07,Dourados,22.0,1015.0,0,8.0
2021-06-07,Três Lagoas,24.0,1015.6,0,0.0
2021-06-07,Corumbá,26.3,1011.5,0,0.1
2021-06-07,Ponta Porã,18.2,1015.8,0,21.0
2021-06-07,Aquidauana,24.9,1012.7,0,0.0
2021-06-08,Campo Grande,20.1,1015.7,0,7.1
2021-06-08,Dourados,20.8,1016.2,0,4.2
2021-06-08,Três Lagoas,19.9,1017.7,0,0.0
2021-06-08,Corumbá,24.2,1012.7,0,0.9
2021-06-08,Ponta Porã,19.2,1016.2,0,9.0
2021-06-08,Aquidauana,23.0,1013.9,0,21.2
2021-06-09,Campo Grande,20.9,1014.4,0,7.1
2021-06-09,Dourados,20.3,1015.9,0,17.1
2021-06-09,Três Lagoas,21.3,1016.7,0,5.6
2021-06-09,Corumbá,23.2,1011.9,0,0.7
2021-06-09,Ponta Porã,17.9,1016.0,0,33.5
2021-06-09,Aquidauana,23.1,1013.2,0,0.8
2021-06-10,Campo Grande,18.8,1016.2,0,20.9
2021-06-10,Dourados,20.4,1016.1,0,29.7
